split,task_mode_true,model_id,step,mode,mean_mode_prob,mean_gain,median_gain,top1_rate,selected_rate,productive_rate,count
pilot,topk_stress,gpt-5.3-codex-spark,3,micro,0.11727272727272728,-0.006612343895123218,-0.006612343895123218,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,3,summaries,0.13772727272727273,-0.7599519885128752,-0.7599519885128752,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,3,topk,0.24636363636363634,-0.01231024723369406,-0.01231024723369406,0.5,0.5,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,4,caching,0.19,0.0026480145481729,0.0026480145481729,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,4,indexing,0.25,0.17307516800353268,0.17307516800353268,0.5,0.5,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,4,layout,0.065,0.2892839758566981,0.2892839758566981,0.0,0.0,0.5,2
pilot,topk_stress,gpt-5.3-codex-spark,4,micro,0.055,0.010643355920888081,0.010643355920888081,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,4,summaries,0.16,-5.247808597803955,-5.247808597803955,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,4,topk,0.28,0.08795126062856695,0.08795126062856695,0.5,0.5,0.5,2
pilot,topk_stress,gpt-5.3-codex-spark,5,caching,0.17,-0.07001523571796056,-0.07001523571796056,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,5,indexing,0.22999999999999998,0.030877677033567724,0.030877677033567724,0.0,0.0,1.0,2
pilot,topk_stress,gpt-5.3-codex-spark,5,layout,0.08,-0.05180545069605402,-0.05180545069605402,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,5,micro,0.060000000000000005,-0.19678720715760506,-0.19678720715760506,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,5,summaries,0.125,-3.2484088366427857,-3.2484088366427857,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,5,topk,0.335,-0.21874583455640134,-0.21874583455640134,1.0,1.0,0.0,2
